,Customer Name,Project,Worked Date,Task or Ticket Title,Resource Name,Billable Hours,Hourly Billing Rate,Extended Price,Detailed Customer Category
12341,Paper ND,Microsoft Infrastructure Consulting,2020-02-28 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,1.5,150,225,Commercial/Corporate
12342,Paper ND,Microsoft Infrastructure Consulting,2020-03-04 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,2,150,300,Commercial/Corporate
12343,Paper ND,Ad Hoc SharePoint Support,2020-03-05 00:00:00,Paper ND - Ad Hoc SharePoint Support,MF,5,150,750,Commercial/Corporate
12344,Paper ND,Microsoft Infrastructure Consulting,2020-03-05 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,4,150,600,Commercial/Corporate
12345,Paper ND,Ad Hoc SharePoint Support,2020-03-07 00:00:00,Paper ND - Ad Hoc SharePoint Support,MF,6,150,900,Commercial/Corporate
12346,Paper ND,Ad Hoc SharePoint Support,2020-03-09 00:00:00,Paper ND - Ad Hoc SharePoint Support,MF,5,150,750,Commercial/Corporate
12347,Paper ND,Microsoft Infrastructure Consulting,2020-03-09 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,1,150,150,Commercial/Corporate
12348,Paper ND,Ad Hoc SharePoint Support,2020-03-10 00:00:00,Paper ND - Ad Hoc SharePoint Support,MF,5,150,750,Commercial/Corporate
12349,Paper ND,Microsoft Infrastructure Consulting,2020-03-10 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,0.5,150,75,Commercial/Corporate
12350,Paper ND,Microsoft Infrastructure Consulting,2020-03-11 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,1,150,150,Commercial/Corporate
12351,Paper ND,Microsoft Infrastructure Consulting,2020-03-12 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,0.5,150,75,Commercial/Corporate
12352,Paper ND,Microsoft Infrastructure Consulting,2020-03-13 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,1.25,150,187.5,Commercial/Corporate
12353,Paper ND,Ad Hoc SharePoint Support,2020-03-14 00:00:00,Paper ND - Ad Hoc SharePoint Support,MF,6,150,900,Commercial/Corporate
12354,Paper ND,Microsoft Infrastructure Consulting,2020-03-14 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,2.5,150,375,Commercial/Corporate
12355,Paper ND,Ad Hoc SharePoint Support,2020-03-17 00:00:00,Paper ND - Ad Hoc SharePoint Support,MF,3,150,450,Commercial/Corporate
12356,Paper ND,Microsoft Infrastructure Consulting,2020-03-17 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,1.5,150,225,Commercial/Corporate
12357,Paper ND,Microsoft Infrastructure Consulting,2020-03-18 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,1,150,150,Commercial/Corporate
12358,Paper ND,Microsoft Infrastructure Consulting,2020-03-19 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,1.25,150,187.5,Commercial/Corporate
12359,Paper ND,Ad Hoc SharePoint Support,2020-03-20 00:00:00,Paper ND - Ad Hoc SharePoint Support,MF,2,150,300,Commercial/Corporate
12360,Paper ND,Microsoft Infrastructure Consulting,2020-03-20 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,1,150,150,Commercial/Corporate
12361,Paper ND,Microsoft Infrastructure Consulting,2020-03-23 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,0.5,150,75,Commercial/Corporate
12362,Paper ND,Microsoft Infrastructure Consulting,2020-03-24 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,0.5,150,75,Commercial/Corporate
12363,Paper ND,Microsoft Infrastructure Consulting,2020-03-25 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,2,150,300,Commercial/Corporate
12364,Paper ND,Microsoft Infrastructure Consulting,2020-03-26 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,0.5,150,75,Commercial/Corporate
12365,Paper ND,Microsoft Infrastructure Consulting,2020-03-27 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,1,150,150,Commercial/Corporate
12366,Paper ND,Microsoft Infrastructure Consulting,2020-03-31 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,1,150,150,Commercial/Corporate
12367,Paper ND,Microsoft Infrastructure Consulting,2020-04-01 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,2,150,300,Commercial/Corporate
12368,Paper ND,Microsoft Infrastructure Consulting,2020-04-02 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,0.25,150,37.5,Commercial/Corporate
12369,Paper ND,Microsoft Infrastructure Consulting,2020-04-03 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,1,150,150,Commercial/Corporate
12370,Paper ND,Microsoft Infrastructure Consulting,2020-04-06 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,2.5,150,375,Commercial/Corporate
12371,Paper ND,Ad Hoc SharePoint Support,2020-04-06 00:00:00,Paper ND - Ad Hoc SharePoint Support,MF,4,150,600,Commercial/Corporate
12372,Paper ND,Microsoft Infrastructure Consulting,2020-04-07 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,4,150,600,Commercial/Corporate
12373,Paper ND,Ad Hoc SharePoint Support,2020-04-07 00:00:00,Paper ND - Ad Hoc SharePoint Support,MF,4,150,600,Commercial/Corporate
12374,Paper ND,Microsoft Infrastructure Consulting,2020-04-08 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,3.5,150,525,Commercial/Corporate
12375,Paper ND,Ad Hoc SharePoint Support,2020-04-08 00:00:00,Paper ND - Ad Hoc SharePoint Support,MF,4,150,600,Commercial/Corporate
12376,Paper ND,Microsoft Infrastructure Consulting,2020-04-09 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,1.5,150,225,Commercial/Corporate
12377,Paper ND,Ad Hoc SharePoint Support,2020-04-09 00:00:00,Paper ND - Ad Hoc SharePoint Support,MF,4,150,600,Commercial/Corporate
12378,Paper ND,Ad Hoc SharePoint Support,2020-04-10 00:00:00,Paper ND - Ad Hoc SharePoint Support,MF,1,150,150,Commercial/Corporate
12379,Paper ND,Microsoft Infrastructure Consulting,2020-04-13 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,0.5,150,75,Commercial/Corporate
12380,Paper ND,Microsoft Infrastructure Consulting,2020-04-14 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,3,150,450,Commercial/Corporate
12381,Paper ND,Microsoft Infrastructure Consulting,2020-04-15 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,2,150,300,Commercial/Corporate
12382,Paper ND,Microsoft Infrastructure Consulting,2020-04-16 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,3,150,450,Commercial/Corporate
12383,Paper ND,Microsoft Infrastructure Consulting,2020-04-17 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,2,150,300,Commercial/Corporate
12384,Paper ND,Microsoft Infrastructure Consulting,2020-04-21 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,1,150,150,Commercial/Corporate
12385,Paper ND,Microsoft Infrastructure Consulting,2020-04-22 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,2,150,300,Commercial/Corporate
12386,Paper ND,Microsoft Infrastructure Consulting,2020-04-23 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,1,150,150,Commercial/Corporate
12387,Paper ND,Microsoft Infrastructure Consulting,2020-04-24 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,0.25,150,37.5,Commercial/Corporate
12388,Paper ND,Microsoft Infrastructure Consulting,2020-04-28 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,1,150,150,Commercial/Corporate
12389,Paper ND,Microsoft Infrastructure Consulting,2020-04-29 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,1,150,150,Commercial/Corporate
12390,Paper ND,Microsoft Infrastructure Consulting,2020-04-30 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,0.5,150,75,Commercial/Corporate
12391,Paper ND,Microsoft Infrastructure Consulting,2020-05-01 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,1,150,150,Commercial/Corporate
12392,Paper ND,Ad Hoc SharePoint Support,2020-05-02 00:00:00,Paper ND - Ad Hoc SharePoint Support,MF,8,150,1200,Commercial/Corporate
12393,Paper ND,Ad Hoc SharePoint Support,2020-05-03 00:00:00,Paper ND - Ad Hoc SharePoint Support,MF,8,150,1200,Commercial/Corporate
12394,Paper ND,Ad Hoc SharePoint Support,2020-05-04 00:00:00,Paper ND - Ad Hoc SharePoint Support,MF,7,150,1050,Commercial/Corporate
12395,Paper ND,Microsoft Infrastructure Consulting,2020-05-05 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,1,150,150,Commercial/Corporate
12396,Paper ND,Microsoft Infrastructure Consulting,2020-05-06 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,1.5,150,225,Commercial/Corporate
12397,Paper ND,Microsoft Infrastructure Consulting,2020-05-07 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,1,150,150,Commercial/Corporate
12398,Paper ND,Microsoft Infrastructure Consulting,2020-05-12 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,2.5,150,375,Commercial/Corporate
12399,Paper ND,Microsoft Infrastructure Consulting,2020-05-13 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,1,150,150,Commercial/Corporate
12400,Paper ND,Microsoft Infrastructure Consulting,2020-05-14 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,1,150,150,Commercial/Corporate
12401,Paper ND,Microsoft Infrastructure Consulting,2020-05-15 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,0.5,150,75,Commercial/Corporate
12402,Paper ND,Microsoft Infrastructure Consulting,2020-05-19 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,0.5,150,75,Commercial/Corporate
12403,Paper ND,Microsoft Infrastructure Consulting,2020-05-20 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,1.5,150,225,Commercial/Corporate
12404,Paper ND,Microsoft Infrastructure Consulting,2020-05-21 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,1.5,150,225,Commercial/Corporate
12405,Paper ND,Microsoft Infrastructure Consulting,2020-06-01 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,1,150,150,Commercial/Corporate
12406,Paper ND,Microsoft Infrastructure Consulting,2020-06-04 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,1,150,150,Commercial/Corporate
12407,Paper ND,Microsoft Infrastructure Consulting,2020-06-08 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,1.5,150,225,Commercial/Corporate
12408,Paper ND,Ad Hoc SharePoint Support,2020-06-08 00:00:00,Paper ND - Ad Hoc SharePoint Support,MF,1.5,150,225,Commercial/Corporate
12409,Paper ND,Microsoft Infrastructure Consulting,2020-06-09 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,1.5,150,225,Commercial/Corporate
12410,Paper ND,Microsoft Infrastructure Consulting,2020-06-10 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,1.5,150,225,Commercial/Corporate
12411,Paper ND,Microsoft Infrastructure Consulting,2020-06-11 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,0.5,150,75,Commercial/Corporate
12412,Paper ND,Microsoft Infrastructure Consulting,2020-06-12 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,2.5,150,375,Commercial/Corporate
12413,Paper ND,Microsoft Infrastructure Consulting,2020-06-15 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,1.5,150,225,Commercial/Corporate
12414,Paper ND,Microsoft Infrastructure Consulting,2020-06-16 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,1,150,150,Commercial/Corporate
12415,Paper ND,Microsoft Infrastructure Consulting,2020-06-17 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,1.5,150,225,Commercial/Corporate
12416,Paper ND,Ad Hoc SharePoint Support,2020-06-22 00:00:00,Paper ND - Ad Hoc SharePoint Support,MF,1,150,150,Commercial/Corporate
12417,Paper ND,Microsoft Infrastructure Consulting,2020-06-23 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,0.25,150,37.5,Commercial/Corporate
12418,Paper ND,Microsoft Infrastructure Consulting,2020-06-24 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,2.5,150,375,Commercial/Corporate
12419,Paper ND,Microsoft Infrastructure Consulting,2020-06-25 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,2.5,150,375,Commercial/Corporate
12420,Paper ND,Microsoft Infrastructure Consulting,2020-06-26 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,1,150,150,Commercial/Corporate
12421,Paper ND,Microsoft Infrastructure Consulting,2020-06-29 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,0.5,150,75,Commercial/Corporate
12422,Paper ND,Ad Hoc SharePoint Support,2020-06-29 00:00:00,Paper ND - Ad Hoc SharePoint Support,MF,1.5,150,225,Commercial/Corporate
12423,Paper ND,Microsoft Infrastructure Consulting,2020-06-30 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,1.5,150,225,Commercial/Corporate
12424,Paper ND,Microsoft Infrastructure Consulting,2020-07-01 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,0.5,150,75,Commercial/Corporate
12425,Paper ND,Microsoft Infrastructure Consulting,2020-07-02 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,0.5,150,75,Commercial/Corporate
12426,Paper ND,Microsoft Infrastructure Consulting,2020-07-06 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,1,150,150,Commercial/Corporate
12427,Paper ND,Microsoft Infrastructure Consulting,2020-07-08 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,1.5,150,225,Commercial/Corporate
12428,Paper ND,Ad Hoc SharePoint Support,2020-07-09 00:00:00,Paper ND - Ad Hoc SharePoint Support,MF,2,150,300,Commercial/Corporate
12429,Paper ND,Microsoft Infrastructure Consulting,2020-07-13 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,0.25,150,37.5,Commercial/Corporate
12430,Paper ND,Microsoft Infrastructure Consulting,2020-07-14 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,0.25,150,37.5,Commercial/Corporate
12431,Paper ND,Microsoft Infrastructure Consulting,2020-07-15 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,0.5,150,75,Commercial/Corporate
12432,Paper ND,Microsoft Infrastructure Consulting,2020-07-20 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,1,150,150,Commercial/Corporate
12433,Paper ND,Microsoft Infrastructure Consulting,2020-07-21 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,0.25,150,37.5,Commercial/Corporate
12434,Paper ND,Microsoft Infrastructure Consulting,2020-07-22 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,0.5,150,75,Commercial/Corporate
12435,Paper ND,Microsoft Infrastructure Consulting,2020-07-23 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,1,150,150,Commercial/Corporate
12436,Paper ND,Microsoft Infrastructure Consulting,2020-07-27 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,0.5,150,75,Commercial/Corporate
12437,Paper ND,Microsoft Infrastructure Consulting,2020-07-29 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,0.5,150,75,Commercial/Corporate
12438,Paper ND,Microsoft Infrastructure Consulting,2020-08-07 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,1,150,150,Commercial/Corporate
12439,Paper ND,Microsoft Infrastructure Consulting,2020-08-10 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,1,150,150,Commercial/Corporate
12440,Paper ND,Microsoft Infrastructure Consulting,2020-08-11 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,1,150,150,Commercial/Corporate
12441,Paper ND,Microsoft Infrastructure Consulting,2020-08-12 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,4.75,150,712.5,Commercial/Corporate
12442,Paper ND,Microsoft Infrastructure Consulting,2020-08-17 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,1.5,150,225,Commercial/Corporate
12443,Paper ND,Microsoft Infrastructure Consulting,2020-08-19 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,0.5,150,75,Commercial/Corporate
12444,Paper ND,Microsoft Infrastructure Consulting,2020-08-21 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,1,150,150,Commercial/Corporate
12445,Paper ND,Microsoft Infrastructure Consulting,2020-08-25 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,0.5,150,75,Commercial/Corporate
12446,Paper ND,Project Sunshine,2020-08-31 00:00:00,Email Domain Creation,KC,0.5,150,75,Commercial/Corporate
12447,Paper ND,Microsoft Infrastructure Consulting,2020-09-01 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,1,150,150,Commercial/Corporate
12448,Paper ND,Project Sunshine,2020-09-01 00:00:00,Email Domain Creation,KC,1.5,150,225,Commercial/Corporate
12449,Paper ND,Microsoft Infrastructure Consulting,2020-09-02 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,1,150,150,Commercial/Corporate
12450,Paper ND,Project Sunshine,2020-09-04 00:00:00,Email Domain Creation,KC,0.5,150,75,Commercial/Corporate
12451,Paper ND,Microsoft Infrastructure Consulting,2020-09-09 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,2,150,300,Commercial/Corporate
12452,Paper ND,Project Sunshine,2020-09-09 00:00:00,Email Domain Creation,KC,1,150,150,Commercial/Corporate
12453,Paper ND,Microsoft Infrastructure Consulting,2020-09-10 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,0.5,150,75,Commercial/Corporate
12454,Paper ND,Microsoft Infrastructure Consulting,2020-09-14 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,4,150,600,Commercial/Corporate
12455,Paper ND,Microsoft Infrastructure Consulting,2020-09-15 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,1,150,150,Commercial/Corporate
12456,Paper ND,Project Sunshine,2020-09-15 00:00:00,Email Domain Creation,KC,2.5,150,375,Commercial/Corporate
12457,Paper ND,Project Sunshine,2020-09-16 00:00:00,Email Domain Creation,KC,0.75,150,112.5,Commercial/Corporate
12458,Paper ND,Project Sunshine,2020-09-17 00:00:00,Email Domain Creation,KC,2.5,150,375,Commercial/Corporate
12459,Paper ND,Microsoft Infrastructure Consulting,2020-09-23 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,0.75,150,112.5,Commercial/Corporate
12460,Paper ND,Project Sunshine,2020-09-23 00:00:00,Email Domain Creation,KC,1,150,150,Commercial/Corporate
12461,Paper ND,Microsoft Infrastructure Consulting,2020-09-25 00:00:00,MS INFRASTRUCTURE CONSULTANT OPTIMIZATION,KC,5,150,750,Commercial/Corporate
12462,Paper ND,Project Sunshine,2020-09-25 00:00:00,Email Domain Creation,KC,0.5,150,75,Commercial/Corporate
12463,Paper ND,Project Sunshine,2020-09-28 00:00:00,Email Domain Creation,KC,1,150,150,Commercial/Corporate
